"NIVEL";"PRODUTO";"TIPO";"DESCRICAO";"UM";"COMPONENTE";"TIPO";"DESCRICAO";"UMc";"QUANTIDADE";"IPI";"NCM";"ULT_PRECO";"ORIGEM";"CUSTO_MEDIO"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="G3010420";"MP";="PO SX AUT TRAV M20 X 2,50 CL8 DIN985 ZF";="PC";"8,0000";"0,00";"73181600";"0,00";"0";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1007325";"PP";="LUVA COM ROSCA 1/4""";="PC";"4,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007325";"PP";="LUVA COM ROSCA 1/4""";="PC";="G2000069";"MP";="BARRA REDONDA SAE1020 22,22MM LAMINADA";="KG";"0,1600";"9,75";"72283000";"0,00";"0";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1007328";"PP";="LUVA COM ROSCA 3/4""";="PC";"2,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007328";"PP";="LUVA COM ROSCA 3/4""";="PC";="G2000073";"MP";="BARRA REDONDA SAE1020 41,27MM LAMINADA";="KG";"0,3200";"3,25";"72283000";"0,00";"0";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1007333";"PP";="ARRUELA 72 X 24 X 6,35";="PC";"8,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007333";"PP";="ARRUELA 72 X 24 X 6,35";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"1,4400";"3,25";"72085200";"0,00";"5";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1007691";"PP";="TUBO FIXACAO FLANGE 60,30 X 3,65 X 30";="PC";"2,0000";"5,20";"87169010";"0,00";"0";"0,00"
"4";="I1007691";"PP";="TUBO FIXACAO FLANGE 60,30 X 3,65 X 30";="PC";="G2005707";"MP";="TUBO DIN 2440 NBR5580 60,30 X 52,80 X 3,75MM";="KG";"0,3000";"0,00";"73063000";"0,00";"0";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1007692";"PP";="FLANGE FIXACAO BOCAL 6,35 X 84 X 53 6 DIAM 7";="PC";"2,0000";"5,20";"87169010";"0,00";"0";"0,00"
"4";="I1007692";"PP";="FLANGE FIXACAO BOCAL 6,35 X 84 X 53 6 DIAM 7";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"0,3000";"3,25";"72085200";"0,00";"5";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1031632";"PP";="LUVA SOLDADA 1 BSP FEMEA";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1031632";"PP";="LUVA SOLDADA 1 BSP FEMEA";="PC";="G2000076";"MP";="BARRA REDONDA SAE1020 50,80MM LAMINADA";="KG";"0,6400";"3,25";"72283000";"0,00";"0";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1032312";"PP";="AMORTECEDOR 130 X 100";="PC";"8,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1032312";"PP";="AMORTECEDOR 130 X 100";="PC";="G1015402";"MP";="LENCOL DE BORRACHA 9,5 X 1000 X 1000MM 1 LONA 70 SHORE NR1087";="M";"0,0448";"0,00";"73063000";"0,00";"0";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1034196";"PP";="CHAPA DOBRADA 4,75 X 600 X 1040";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1034196";"PP";="CHAPA DOBRADA 4,75 X 600 X 1040";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"51,3800";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1034197";"PP";="CHAPA DOBRADA 4 75 X 47 X 996 X 150 X 20 X 600";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1034197";"PP";="CHAPA DOBRADA 4 75 X 47 X 996 X 150 X 20 X 600";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"46,9000";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1034300";"PP";="CHAPA DOBRADA 6 35 X 590 X 20 X 150 X 570 X ANG 30 1 REC";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1034300";"PP";="CHAPA DOBRADA 6 35 X 590 X 20 X 150 X 570 X ANG 30 1 REC";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"33,9800";"3,25";"72085200";"0,00";"5";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1034301";"PP";="CHAPA DOBRADA 4 75 X 505 X 564 X 150 X 20 ANG 30";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1034301";"PP";="CHAPA DOBRADA 4 75 X 505 X 564 X 150 X 20 ANG 30";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"21,3800";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1034310";"PP";="CHAPA DOBRADA 4,75 X 40 X 600 X 1040 X 40 1 DIAM 35";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1034310";"PP";="CHAPA DOBRADA 4,75 X 40 X 600 X 1040 X 40 1 DIAM 35";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"51,3000";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I1034328";"PP";="CHAPA DOBRADA 4 75 X 996 X 600 2 DIAM 10";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1034328";"PP";="CHAPA DOBRADA 4 75 X 996 X 600 2 DIAM 10";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"46,9000";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I2010748";"PP";="CONJ SUP FIXACAO TANQUE";="CJ";"8,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I2010748";"PP";="CONJ SUP FIXACAO TANQUE";="CJ";="I1032321";"PP";="CHAPA RETANG 4,75 X 120 X 125 OBL 30 X 30";="PC";"8,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I1032321";"PP";="CHAPA RETANG 4,75 X 120 X 125 OBL 30 X 30";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"3,9200";"0,00";"72085200";"0,00";"0";"0,00"
"4";="I2010748";"PP";="CONJ SUP FIXACAO TANQUE";="CJ";="I1032322";"PP";="PERFIL U 6.35 X 80 X 95 X 80 X 80 1DIAM18";="PC";"8,0000";"0,00";"87169010";"0,00";"0";"0,00"
"5";="I1032322";"PP";="PERFIL U 6.35 X 80 X 95 X 80 X 80 1DIAM18";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"5,8400";"3,25";"72085200";"0,00";"5";"0,00"
"3";="I2011418";"PP";="CONJ TANQUE RESERVATORIO 300L OLEO";="CJ";="I2011459";"PP";="CONJ MANGUEIRA NIVEL RESERVATORIO 300L";="CJ";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I2011459";"PP";="CONJ MANGUEIRA NIVEL RESERVATORIO 300L";="CJ";="G1006118";"MP";="CONEXAO COTOVELO MACHO C/ PO E ANILHA 10MM X 1/4"" NPT LATAO";="PC";"4,0000";"0,00";"39174090";"0,00";"1";"0,00"
"4";="I2011459";"PP";="CONJ MANGUEIRA NIVEL RESERVATORIO 300L";="CJ";="I1008838";"PP";="VISOR DE NIVEL RESERVATORIO";="PC";"2,0000";"5,20";"87169010";"0,00";"0";"0,00"
"5";="I1008838";"PP";="VISOR DE NIVEL RESERVATORIO";="PC";="G1012232";"MP";="TUBO NYLON TRANSP. PA 6 - DIAM EXT 10 X DIAM INT 07MM - VISOR NIVEL";="MT";"3,4900";"3,25";"59090000";"0,00";"0";"0,00"
"1";="I3001192";"PA";="COMBOIO 10.000L 6 4 1 AGUA 3 RESERV ALTA VAZAO VM 290 6X4R EE 4800 MAN . 2026";="CJ";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1001640";"MP";="ADAP RETO ACO NBR 7007 M FIXO 1.1/16"" JIC 37 UNS X M FIXO 1"" BSP";="PC";"2,0000";"3,25";"73079900";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1002333";"MP";="PO SX M12 X 1,75 CL8 DIN934 ZB";="PC";"2,0000";"6,50";"73181600";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1002666";"MP";="ADAP RETO ACO NBR 7007 M 1"" NPT X M 1.5/16"" JIC";="PC";"2,0000";"0,00";"73079900";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1004651";"MP";="PF SX FL M10 X 1,50 X 30 CL8.8 DIN6921 ZF";="PC";"8,0000";"9,75";"73181500";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1007287";"MP";="REGISTRO ESFERA 1POL";="PC";"4,0000";"3,25";"84818093";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1007398";"MP";="ADAPTADOR RETO P SOLDA X MACHO 1 1/16 JIC 37";="PC";"1,0000";"0,00";"73079200";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1008721";"MP";="ADAP ACO NBR 7007 MACHO PARA TUBO 1.5/16"" 12FPP JIC SOLDAVEL";="PC";"1,0000";"0,00";"73079900";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1009097";"MP";="MOTOR HID 24 CC FL SAE B DIAM PIL 101,6 EIXO CILIN CHAV DIAM 25.4 X 50 -1 1/16 UNF-3/4 ODT";="PC";"1,0000";"0,00";"84136011";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1009849";"MP";="NIPLE DUPLO FG NBR 6590 1'' BSP NBR 6943 150LBS";="PC";"3,0000";"0,00";"74122000";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1009865";"MP";="ADAP TEE 90 FG NBR 6590 1'' BSP NBR 6943 150LBS";="PC";"1,0000";"6,50";"73071990";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1017483";"MP";="BOMBA DE ENGRANAGEM 1"" ED 1 X 42 VEDACAO POR GAXETA";="PC";"1,0000";"0,00";"84136011";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1018184";"MP";="ACOPLADOR ALUMINIO FEMEA 1"" X ROSCA INT BSP 1"" 11 FIOS";="PC";"1,0000";"0,00";"76090000";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1018205";"MP";="ADAPTADOR TAMPAO DE ALUMINIO 1''";="PC";"1,0000";"0,00";"76090000";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G1021152";"MP";="VALVULA DE ALIVIO DISCO METALICO 1"" BSP 3,5 BAR";="PC";"1,0000";"0,00";"84812090";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G3000223";"MP";="ARRUELA LISA M8";="UN";"4,0000";"9,75";"73182100";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G3000303";"MP";="PF SX M8 X 1,25 X 30 CL 5.8 DIN 933 RI ZF";="PC";"8,0000";"3,25";"73181500";"0,00";"8";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G3000309";"MP";="PO SX M8 X 1,25 CL 8 DIN 934 ZF";="PC";"8,0000";"3,25";"73181600";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G3001126";"MP";="ARRUELA LISA M12 ZB";="PC";"2,0000";"3,25";"73182100";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G3001749";"MP";="PF SX M12 X 1,75 X 50 CL8.8 DIN933 RI ZF";="PC";"2,0000";"3,25";"73181500";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="G3008085";"MP";="PO SX FL M10 X 1,50 CL 8.8 DIN 6923 ZF";="PC";"8,0000";"9,75";"73181600";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I1008714";"PP";="NIPLE 1""";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1008714";"PP";="NIPLE 1""";="PC";="G2000183";"MP";="TUBO REDONDO NBR 5590 ANSI B 36.10 SCH40 COM COSTURA 33,40 X 26,64 X 3,38MM";="KG";"0,2600";"3,25";"73063000";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I1022639";"PP";="FLANGE 9,52 X 95 X 30 4 FUROS";="PC";"4,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1022639";"PP";="FLANGE 9,52 X 95 X 30 4 FUROS";="PC";="G2005885";"MP";="CHAPA ACO A36 12,70MM";="KG";"1,4800";"0,00";"72085100";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I1022653";"PP";="PERFIL U 6,35 X 90 X 90 X 200 X 180 SUP MOTOR HID";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1022653";"PP";="PERFIL U 6,35 X 90 X 90 X 200 X 180 SUP MOTOR HID";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"1,8100";"3,25";"72085200";"0,00";"5";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I1022660";"PP";="ACOPLAMENTO FLEXIVEL AC 28";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1022660";"PP";="ACOPLAMENTO FLEXIVEL AC 28";="PC";="G1017788";"MP";="ACOPLAMENTO FLEXIVEL AC 28";="PC";"1,0000";"0,00";"84836090";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I1022780";"PP";="PROTECAO ACOPLAMENTO 2 X 90 X 200 X 130";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1022780";"PP";="PROTECAO ACOPLAMENTO 2 X 90 X 200 X 130";="PC";="G2005932";"MP";="CHAPA ACO A36 2,00MM";="KG";"0,8000";"3,25";"72085400";"0,00";"5";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I1034317";"PP";="TUBO 33 40 X 3 38 X 76 30 1 REC";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1034317";"PP";="TUBO 33 40 X 3 38 X 76 30 1 REC";="PC";="G2005798";"MP";="TUBO REDONDO NBR 5590 ANSI B 36.10 SCH40 SEM COSTURA 33,40 X 26,64 X 3,38MM";="KG";"0,1800";"0,00";"73063000";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I1034318";"PP";="TUBO 33 40 X 3 38 X 60 00 1 REC ROSCA BSP 1";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1034318";"PP";="TUBO 33 40 X 3 38 X 60 00 1 REC ROSCA BSP 1";="PC";="G2005798";"MP";="TUBO REDONDO NBR 5590 ANSI B 36.10 SCH40 SEM COSTURA 33,40 X 26,64 X 3,38MM";="KG";"0,2800";"0,00";"73063000";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I1034333";"PP";="TUBO 33 40 X 3 38 X 130 00 2 REC";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1034333";"PP";="TUBO 33 40 X 3 38 X 130 00 2 REC";="PC";="G2005798";"MP";="TUBO REDONDO NBR 5590 ANSI B 36.10 SCH40 SEM COSTURA 33,40 X 26,64 X 3,38MM";="KG";"0,3100";"0,00";"73063000";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I1034334";"PP";="TUBO 33 40 X 3 38 X 100 00 2 REC ROSCA 1 BSP";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1034334";"PP";="TUBO 33 40 X 3 38 X 100 00 2 REC ROSCA 1 BSP";="PC";="G2005798";"MP";="TUBO REDONDO NBR 5590 ANSI B 36.10 SCH40 SEM COSTURA 33,40 X 26,64 X 3,38MM";="KG";"0,2300";"0,00";"73063000";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I1034339";"PP";="TUBO 33 40 X 3 38 X 300 00 1 REC ROSCA 1 BSP";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1034339";"PP";="TUBO 33 40 X 3 38 X 300 00 1 REC ROSCA 1 BSP";="PC";="G2005798";"MP";="TUBO REDONDO NBR 5590 ANSI B 36.10 SCH40 SEM COSTURA 33,40 X 26,64 X 3,38MM";="KG";"0,7400";"0,00";"73063000";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I1034349";"PP";="PERFIL OMEGA 4 75 X 35 X 120 X 250 X 120 X 35 4 DIAM 12";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1034349";"PP";="PERFIL OMEGA 4 75 X 35 X 120 X 250 X 120 X 35 4 DIAM 12";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"6,7000";"0,00";"72085200";"0,00";"0";"0,00"
"2";="I2011471";"PP";="CONJ BOMBA RESERVATORIO DE ÓLEO 1";="CJ";="I2014538";"PP";="CONJ FIX PARAF FL M10 X 35 01ARRUELA E PORCA AUTO TRAVANTE";="CJ";"4,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I2014538";"PP";="CONJ FIX PARAF FL M10 X 35 01ARRUELA E PORCA AUTO TRAVANTE";="CJ";="G3000951";"MP";="ARRUELA LISA M10 DIN125";="PC";"4,0000";"3,25";"73182100";"0,00";"0";"0,00"
"3";="I2014538";"PP";="CONJ FIX PARAF FL M10 X 35 01ARRUELA E PORCA AUTO TRAVANTE";="CJ";="G3001067";"MP";="PO SX M10 X 1,50 CL8 INS NY AUTO TRAV DIN985 ZF";="PC";"4,0000";"3,25";"73181600";"0,00";"0";"0,00"
"3";="I2014538";"PP";="CONJ FIX PARAF FL M10 X 35 01ARRUELA E PORCA AUTO TRAVANTE";="CJ";="G3007840";"MP";="PF SX FL M10 X 1,50 X 35 CL 8.8 DIN 6921";="PC";"4,0000";"6,50";"73181500";"0,00";"0";"0,00"
"1";="I3001192";"PA";="COMBOIO 10.000L 6 4 1 AGUA 3 RESERV ALTA VAZAO VM 290 6X4R EE 4800 MAN . 2026";="CJ";="I2015513";"PP";="CONJ LANTERNAS LATERAIS TRASEIRA E CORDOALHA COMBOIO 10.000L";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"2";="I2015513";"PP";="CONJ LANTERNAS LATERAIS TRASEIRA E CORDOALHA COMBOIO 10.000L";="CJ";="I2007576";"PP";="CONJ CABO DE ATERRAMENTO COMBOIO TANQUE PP";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I2007576";"PP";="CONJ CABO DE ATERRAMENTO COMBOIO TANQUE PP";="CJ";="G3002554";"MP";="TERMINAL OLHAL 6MM PRE ISOLADO";="PC";"2,0000";"3,25";"85366990";"0,00";"0";"0,00"
"3";="I2007576";"PP";="CONJ CABO DE ATERRAMENTO COMBOIO TANQUE PP";="CJ";="G3006212";"MP";="REBITE POP REPUXO ALUMINIO 4,8X30MM";="PC";"2,0000";"6,50";"76161000";"0,00";"0";"0,00"
"3";="I2007576";"PP";="CONJ CABO DE ATERRAMENTO COMBOIO TANQUE PP";="CJ";="I1024108";"PP";="CABO FLEXIVEL AUTOMOTIVO PRETO 1,5MM X 150MM";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1024108";"PP";="CABO FLEXIVEL AUTOMOTIVO PRETO 1,5MM X 150MM";="PC";="G1000584";"MP";="CABO FLEXIVEL AUTOMOTIVO 1,5MM PRETO";="MT";"0,1500";"3,25";"85444900";"0,00";"0";"0,00"
"2";="I2015513";"PP";="CONJ LANTERNAS LATERAIS TRASEIRA E CORDOALHA COMBOIO 10.000L";="CJ";="I2015512";"PP";="CONJ LANTERNA LATERAL E TRASEIRA COMPLETO";="CJ";"10,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I2015512";"PP";="CONJ LANTERNA LATERAL E TRASEIRA COMPLETO";="CJ";="G1003139";"MP";="LANTERNA LATERAL AMARELA LED BIVOLT CHASSI 2057";="PC";"10,0000";"3,25";"85122021";"0,00";"0";"0,00"
"3";="I2015512";"PP";="CONJ LANTERNA LATERAL E TRASEIRA COMPLETO";="CJ";="G1009662";"MP";="CHICOTE AIZ CABO 300MM COM TYCO";="PC";"10,0000";"3,25";"85443000";"0,00";"0";"0,00"
"3";="I2015512";"PP";="CONJ LANTERNA LATERAL E TRASEIRA COMPLETO";="CJ";="G1013109";"MP";="PO SX M4 X 0,70 CL6 DIN934 ZF";="PC";"20,0000";"0,00";"73181600";"0,00";"0";"0,00"
"3";="I2015512";"PP";="CONJ LANTERNA LATERAL E TRASEIRA COMPLETO";="CJ";="G3000314";"MP";="ARRUELA LISA M4 ABA LARGA ZINCADO";="PC";"20,0000";"3,25";"73182100";"0,00";"0";"0,00"
"3";="I2015512";"PP";="CONJ LANTERNA LATERAL E TRASEIRA COMPLETO";="CJ";="G3013059";"MP";="PF MAQ CAB PANELA PHILLIPS M4 X 0,7 X 16 CL5.8 DIN7985 BICROMATIZADO";="PC";"30,0000";"0,00";"73181500";"0,00";"0";"0,00"
"1";="I3001192";"PA";="COMBOIO 10.000L 6 4 1 AGUA 3 RESERV ALTA VAZAO VM 290 6X4R EE 4800 MAN . 2026";="CJ";="I2015518";"PP";="CONJ PROTETOR LATERAL 02 COLUNAS ALT 670MM COMP. AJUST. COMBOIO";="CJ";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"2";="I2015518";"PP";="CONJ PROTETOR LATERAL 02 COLUNAS ALT 670MM COMP. AJUST. COMBOIO";="CJ";="G1002811";"MP";="TAMPA RETANGULAR 100 X 30MM";="PC";"12,0000";"3,25";"87169090";"0,00";"0";"0,00"
"2";="I2015518";"PP";="CONJ PROTETOR LATERAL 02 COLUNAS ALT 670MM COMP. AJUST. COMBOIO";="CJ";="I1007209";"PP";="MAO FRANCESA PL";="PC";"6,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1007209";"PP";="MAO FRANCESA PL";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"11,2200";"3,25";"72085300";"0,00";"0";"0,00"
"2";="I2015518";"PP";="CONJ PROTETOR LATERAL 02 COLUNAS ALT 670MM COMP. AJUST. COMBOIO";="CJ";="I1007213";"PP";="FIXACAO DA MAO FRANCESA";="PC";"6,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1007213";"PP";="FIXACAO DA MAO FRANCESA";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,9000";"3,25";"72085300";"0,00";"0";"0,00"
"2";="I2015518";"PP";="CONJ PROTETOR LATERAL 02 COLUNAS ALT 670MM COMP. AJUST. COMBOIO";="CJ";="I1008468";"PP";="PERFIL ALUM PROT LAT 32 X 100 X 1250";="PC";"6,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1008468";"PP";="PERFIL ALUM PROT LAT 32 X 100 X 1250";="PC";="G1000333";"MP";="PERFIL LATERAL EM ALUMINIO 32 X 100 X 6000MM";="MT";"7,5000";"3,25";"76042920";"0,00";"0";"0,00"
"2";="I2015518";"PP";="CONJ PROTETOR LATERAL 02 COLUNAS ALT 670MM COMP. AJUST. COMBOIO";="CJ";="I1011585";"PP";="PERFIL U 3 X 52 X 60 X 670 6DIAM11";="PC";"6,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1011585";"PP";="PERFIL U 3 X 52 X 60 X 670 6DIAM11";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"14,4600";"3,25";"72085300";"0,00";"0";"0,00"
"2";="I2015518";"PP";="CONJ PROTETOR LATERAL 02 COLUNAS ALT 670MM COMP. AJUST. COMBOIO";="CJ";="I2013558";"PP";="CONJ FIX PARAF FL M8 X 25  E PORCA FL M8";="CJ";"48,0000";"0,00";"87169090";"0,00";"0";"0,00"
"3";="I2013558";"PP";="CONJ FIX PARAF FL M8 X 25  E PORCA FL M8";="CJ";="G3002236";"MP";="PF SX FL SERRILHADO M8 X 1,25 X 25 CL8.8 DIN6921 ZF";="PC";"48,0000";"3,25";"73181500";"0,00";"0";"0,00"
"3";="I2013558";"PP";="CONJ FIX PARAF FL M8 X 25  E PORCA FL M8";="CJ";="G3007835";"MP";="PO SX FL SERRILHADO M8 X 1,25 CL8 DIN6923 MACROCOLT";="PC";"48,0000";"6,50";"73181600";"0,00";"0";"0,00"
"1";="I3001192";"PA";="COMBOIO 10.000L 6 4 1 AGUA 3 RESERV ALTA VAZAO VM 290 6X4R EE 4800 MAN . 2026";="CJ";="I2015599";"PP";="CONJ ACESSORIOS CHASSI COMBOIO 10,0000 L VM290 MOD, 2026";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"2";="I2015599";"PP";="CONJ ACESSORIOS CHASSI COMBOIO 10,0000 L VM290 MOD, 2026";="CJ";="G1015172";"MP";="TOMADA DE FORCA CX AT2612D TRAS FLANGE SAE B 13Z 1:0,9 ANTI.HOR T9160.00";="PC";"1,0000";"0,00";"84834010";"0,00";"0";"0,00"
